date,commod_sub,place,priceF_w_baht_100p,priceF_w_baht_kg,priceF_w_baht_ton,commod_gr,commod
2018-08-10,กุ้ง,ประเทศ,,155.16,155160.0,ประมง,กุ้ง
2018-08-10,กระเทียม,ประเทศ,,38.48,38480.0,พืชผัก,กระเทียม
2018-08-10,ทุเรียน,ประเทศ,,59.09,59090.0,ไม้ผล,ทุเรียน
2018-08-10,มังคุด,ประเทศ,,16.35,16350.000000000002,ไม้ผล,มังคุด
2018-08-10,เงาะ,ประเทศ,,12.54,12540.0,ไม้ผล,เงาะ
2018-08-10,ลองกอง,ประเทศ,,19.84,19840.0,ไม้ผล,ลองกอง
2018-08-17,ข้าวหอมมะลิ,ประเทศ,,15.182360000000001,15182.36,พืชไร่,ข้าว
2018-08-17,ข้าวปทุมธานี,ประเทศ,,9.88389,9883.89,พืชไร่,ข้าว
2018-08-17,ข้าวเจ้าอื่น,ประเทศ,,7.47822,7478.22,พืชไร่,ข้าว
2018-08-17,ข้าวเหนียว,ประเทศ,,9.0,9000.0,พืชไร่,ข้าว
2018-08-17,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,6.95,6950.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2018-08-17,มันสำปะหลัง,ประเทศ,,2.36,2360.0,พืชไร่,มันสำปะหลัง
2018-08-17,สับปะรดโรงงาน,ประเทศ,,2.2,2200.0,พืชไร่,สับปะรดโรงงาน
2018-08-17,ปาล์มน้ำมัน,ประเทศ,,3.22,3220.0,พืชยืนต้น,ปาล์มน้ำมัน
2018-08-17,มะพร้าว,ประเทศ,514.59,4.11672,4116.72,พืชยืนต้น,มะพร้าว
2018-08-17,ยางพารา,ประเทศ,,41.05,41050.0,พืชยืนต้น,ยางพารา
2018-08-17,ลำไย,ประเทศ,,23.72,23720.0,ไม้ผล,ลำไย
2018-08-17,สุกร,ประเทศ,,59.59,59590.0,ปศุสัตว์,สุกร
2018-08-17,ไก่เนื้อ,ประเทศ,,36.04,36040.0,ปศุสัตว์,ไก่เนื้อ
2018-08-17,ไข่ไก่,ประเทศ,281.33,2.2506399999999998,2250.64,ปศุสัตว์,ไข่ไก่
2018-08-17,กุ้ง,ประเทศ,,155.19,155190.0,ประมง,กุ้ง
2018-08-17,กระเทียม,ประเทศ,,39.04,39040.0,พืชผัก,กระเทียม
2018-08-17,ทุเรียน,ประเทศ,,59.34,59340.0,ไม้ผล,ทุเรียน
2018-08-17,มังคุด,ประเทศ,,16.04,16040.0,ไม้ผล,มังคุด
2018-08-17,เงาะ,ประเทศ,,12.47,12470.0,ไม้ผล,เงาะ
2018-08-17,ลองกอง,ประเทศ,,19.67,19670.0,ไม้ผล,ลองกอง
2018-08-24,ข้าวหอมมะลิ,ประเทศ,,15.18985,15189.85,พืชไร่,ข้าว
2018-08-24,ข้าวปทุมธานี,ประเทศ,,9.91112,9911.12,พืชไร่,ข้าว
2018-08-24,ข้าวเจ้าอื่น,ประเทศ,,7.444520000000001,7444.52,พืชไร่,ข้าว
2018-08-24,ข้าวเหนียว,ประเทศ,,9.0,9000.0,พืชไร่,ข้าว
2018-08-24,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,6.56,6560.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2018-08-24,มันสำปะหลัง,ประเทศ,,2.39,2390.0,พืชไร่,มันสำปะหลัง
2018-08-24,สับปะรดโรงงาน,ประเทศ,,2.23,2230.0,พืชไร่,สับปะรดโรงงาน
2018-08-24,ปาล์มน้ำมัน,ประเทศ,,3.24,3240.0,พืชยืนต้น,ปาล์มน้ำมัน
2018-08-24,มะพร้าว,ประเทศ,539.61,4.31688,4316.88,พืชยืนต้น,มะพร้าว
2018-08-24,ยางพารา,ประเทศ,,41.25,41250.0,พืชยืนต้น,ยางพารา
2018-08-24,ลำไย,ประเทศ,,23.96,23960.0,ไม้ผล,ลำไย
2018-08-24,สุกร,ประเทศ,,60.64,60640.0,ปศุสัตว์,สุกร
2018-08-24,ไก่เนื้อ,ประเทศ,,36.29,36290.0,ปศุสัตว์,ไก่เนื้อ
2018-08-24,ไข่ไก่,ประเทศ,281.22,2.24976,2249.76,ปศุสัตว์,ไข่ไก่
2018-08-24,กุ้ง,ประเทศ,,153.41,153410.0,ประมง,กุ้ง
2018-08-24,กระเทียม,ประเทศ,,40.16,40160.0,พืชผัก,กระเทียม
2018-08-24,ทุเรียน,ประเทศ,,62.68,62680.0,ไม้ผล,ทุเรียน
2018-08-24,มังคุด,ประเทศ,,15.85,15850.0,ไม้ผล,มังคุด
2018-08-24,เงาะ,ประเทศ,,11.58,11580.0,ไม้ผล,เงาะ
2018-08-24,ลองกอง,ประเทศ,,14.83,14830.0,ไม้ผล,ลองกอง
2018-08-31,ข้าวหอมมะลิ,ประเทศ,,15.18628,15186.28,พืชไร่,ข้าว
2018-08-31,ข้าวปทุมธานี,ประเทศ,,9.8933,9893.3,พืชไร่,ข้าว
2018-08-31,ข้าวเจ้าอื่น,ประเทศ,,7.500100000000001,7500.1,พืชไร่,ข้าว
2018-08-31,ข้าวเหนียว,ประเทศ,,9.0,9000.0,พืชไร่,ข้าว
2018-08-31,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,6.45,6450.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2018-08-31,มันสำปะหลัง,ประเทศ,,2.44,2440.0,พืชไร่,มันสำปะหลัง
2018-08-31,สับปะรดโรงงาน,ประเทศ,,2.18,2180.0,พืชไร่,สับปะรดโรงงาน
2018-08-31,ปาล์มน้ำมัน,ประเทศ,,3.13,3130.0,พืชยืนต้น,ปาล์มน้ำมัน
2018-08-31,มะพร้าว,ประเทศ,512.46,4.09968,4099.68,พืชยืนต้น,มะพร้าว
2018-08-31,ยางพารา,ประเทศ,,41.6,41600.0,พืชยืนต้น,ยางพารา
2018-08-31,ลำไย,ประเทศ,,24.5,24500.0,ไม้ผล,ลำไย
2018-08-31,สุกร,ประเทศ,,60.06,60060.0,ปศุสัตว์,สุกร
2018-08-31,ไก่เนื้อ,ประเทศ,,36.36,36360.0,ปศุสัตว์,ไก่เนื้อ
2018-08-31,ไข่ไก่,ประเทศ,281.34,2.25072,2250.72,ปศุสัตว์,ไข่ไก่
2018-08-31,กุ้ง,ประเทศ,,148.03,148030.0,ประมง,กุ้ง
2018-08-31,กระเทียม,ประเทศ,,41.83,41830.0,พืชผัก,กระเทียม
2018-08-31,ทุเรียน,ประเทศ,,69.95,69950.0,ไม้ผล,ทุเรียน
2018-08-31,มังคุด,ประเทศ,,24.9,24900.0,ไม้ผล,มังคุด
2018-08-31,เงาะ,ประเทศ,,11.21,11210.0,ไม้ผล,เงาะ
2018-08-31,ลองกอง,ประเทศ,,14.61,14610.0,ไม้ผล,ลองกอง
2018-09-07,ข้าวหอมมะลิ,ประเทศ,,15.2426,15242.6,พืชไร่,ข้าว
2018-09-07,ข้าวปทุมธานี,ประเทศ,,9.91154,9911.54,พืชไร่,ข้าว
2018-09-07,ข้าวเจ้าอื่น,ประเทศ,,7.490279999999999,7490.28,พืชไร่,ข้าว
2018-09-07,ข้าวเหนียว,ประเทศ,,9.0,9000.0,พืชไร่,ข้าว
2018-09-07,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,6.44,6440.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2018-09-07,มันสำปะหลัง,ประเทศ,,2.45,2450.0,พืชไร่,มันสำปะหลัง
2018-09-07,สับปะรดโรงงาน,ประเทศ,,2.86,2860.0,พืชไร่,สับปะรดโรงงาน
2018-09-07,ปาล์มน้ำมัน,ประเทศ,,3.12,3120.0,พืชยืนต้น,ปาล์มน้ำมัน
2018-09-07,มะพร้าว,ประเทศ,466.99,3.73592,3735.92,พืชยืนต้น,มะพร้าว
2018-09-07,ยางพารา,ประเทศ,,41.0,41000.0,พืชยืนต้น,ยางพารา
2018-09-07,ลำไย,ประเทศ,,25.5,25500.0,ไม้ผล,ลำไย
2018-09-07,สุกร,ประเทศ,,60.26,60260.0,ปศุสัตว์,สุกร
2018-09-07,ไก่เนื้อ,ประเทศ,,36.3,36300.0,ปศุสัตว์,ไก่เนื้อ
2018-09-07,ไข่ไก่,ประเทศ,281.59,2.2527199999999996,2252.72,ปศุสัตว์,ไข่ไก่
2018-09-07,กุ้ง,ประเทศ,,147.04,147040.0,ประมง,กุ้ง
2018-09-07,กระเทียม,ประเทศ,,41.83,41830.0,พืชผัก,กระเทียม
2018-09-07,ทุเรียน,ประเทศ,,76.08,76080.0,ไม้ผล,ทุเรียน
2018-09-07,มังคุด,ประเทศ,,12.35,12350.0,ไม้ผล,มังคุด
2018-09-07,เงาะ,ประเทศ,,11.81,11810.0,ไม้ผล,เงาะ
2018-09-07,ลองกอง,ประเทศ,,14.24,14240.0,ไม้ผล,ลองกอง
2018-09-14,ข้าวหอมมะลิ,ประเทศ,,15.268,15268.0,พืชไร่,ข้าว
2018-09-14,ข้าวปทุมธานี,ประเทศ,,9.39877,9398.77,พืชไร่,ข้าว
2018-09-14,ข้าวเจ้าอื่น,ประเทศ,,7.556,7556.0,พืชไร่,ข้าว
2018-09-14,ข้าวเหนียว,ประเทศ,,8.915379999999999,8915.38,พืชไร่,ข้าว
2018-09-14,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,6.6,6600.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2018-09-14,มันสำปะหลัง,ประเทศ,,2.43,2430.0,พืชไร่,มันสำปะหลัง
2018-09-14,สับปะรดโรงงาน,ประเทศ,,2.98,2980.0,พืชไร่,สับปะรดโรงงาน
2018-09-14,ปาล์มน้ำมัน,ประเทศ,,3.06,3060.0,พืชยืนต้น,ปาล์มน้ำมัน
2018-09-14,มะพร้าว,ประเทศ,463.8,3.7104,3710.4,พืชยืนต้น,มะพร้าว
2018-09-14,ยางพารา,ประเทศ,,40.63,40630.0,พืชยืนต้น,ยางพารา
2018-09-14,ลำไย,ประเทศ,,27.63,27630.0,ไม้ผล,ลำไย
2018-09-14,สุกร,ประเทศ,,60.62,60620.0,ปศุสัตว์,สุกร
2018-09-14,ไก่เนื้อ,ประเทศ,,36.21,36210.0,ปศุสัตว์,ไก่เนื้อ
2018-09-14,ไข่ไก่,ประเทศ,281.76,2.25408,2254.08,ปศุสัตว์,ไข่ไก่
2018-09-14,กุ้ง,ประเทศ,,141.8,141800.0,ประมง,กุ้ง
2018-09-14,กระเทียม,ประเทศ,,42.95,42950.0,พืชผัก,กระเทียม
2018-09-14,ทุเรียน,ประเทศ,,90.0,90000.0,ไม้ผล,ทุเรียน
2018-09-14,เงาะ,ประเทศ,,14.65,14650.0,ไม้ผล,เงาะ
2018-09-14,ลองกอง,ประเทศ,,14.01,14010.0,ไม้ผล,ลองกอง
2018-09-21,ข้าวหอมมะลิ,ประเทศ,,15.16081,15160.81,พืชไร่,ข้าว
2018-09-21,ข้าวปทุมธานี,ประเทศ,,10.05634,10056.34,พืชไร่,ข้าว
2018-09-21,ข้าวเจ้าอื่น,ประเทศ,,7.55029,7550.29,พืชไร่,ข้าว
2018-09-21,ข้าวเหนียว,ประเทศ,,8.915379999999999,8915.38,พืชไร่,ข้าว
2018-09-21,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,6.53,6530.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2018-09-21,มันสำปะหลัง,ประเทศ,,2.51,2510.0,พืชไร่,มันสำปะหลัง
2018-09-21,สับปะรดโรงงาน,ประเทศ,,3.2,3200.0,พืชไร่,สับปะรดโรงงาน
2018-09-21,ปาล์มน้ำมัน,ประเทศ,,3.01,3010.0,พืชยืนต้น,ปาล์มน้ำมัน
2018-09-21,มะพร้าว,ประเทศ,478.39,3.82712,3827.12,พืชยืนต้น,มะพร้าว
2018-09-21,ยางพารา,ประเทศ,,40.22,40220.0,พืชยืนต้น,ยางพารา
2018-09-21,ลำไย,ประเทศ,,27.63,27630.0,ไม้ผล,ลำไย
2018-09-21,สุกร,ประเทศ,,60.0,60000.0,ปศุสัตว์,สุกร
2018-09-21,ไก่เนื้อ,ประเทศ,,36.38,36380.0,ปศุสัตว์,ไก่เนื้อ
2018-09-21,ไข่ไก่,ประเทศ,282.46,2.25968,2259.68,ปศุสัตว์,ไข่ไก่
2018-09-21,กุ้ง,ประเทศ,,134.8,134800.0,ประมง,กุ้ง
2018-09-21,ทุเรียน,ประเทศ,,83.45,83450.0,ไม้ผล,ทุเรียน
2018-09-21,เงาะ,ประเทศ,,13.78,13780.0,ไม้ผล,เงาะ
2018-09-21,ลองกอง,ประเทศ,,15.01,15010.0,ไม้ผล,ลองกอง
2018-09-28,ข้าวหอมมะลิ,ประเทศ,,14.881,14881.0,พืชไร่,ข้าว
2018-09-28,ข้าวปทุมธานี,ประเทศ,,10.05634,10056.34,พืชไร่,ข้าว
2018-09-28,ข้าวเจ้าอื่น,ประเทศ,,7.61599,7615.99,พืชไร่,ข้าว
2018-09-28,ข้าวเหนียว,ประเทศ,,8.915379999999999,8915.38,พืชไร่,ข้าว
2018-09-28,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,6.69,6690.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2018-09-28,มันสำปะหลัง,ประเทศ,,2.56,2560.0,พืชไร่,มันสำปะหลัง
2018-09-28,สับปะรดโรงงาน,ประเทศ,,3.45,3450.0,พืชไร่,สับปะรดโรงงาน
2018-09-28,ปาล์มน้ำมัน,ประเทศ,,2.85,2850.0,พืชยืนต้น,ปาล์มน้ำมัน
2018-09-28,มะพร้าว,ประเทศ,456.98,3.65584,3655.84,พืชยืนต้น,มะพร้าว
2018-09-28,ยางพารา,ประเทศ,,39.67,39670.0,พืชยืนต้น,ยางพารา
2018-09-28,ลำไย,ประเทศ,,29.5,29500.0,ไม้ผล,ลำไย
2018-09-28,สุกร,ประเทศ,,59.59,59590.0,ปศุสัตว์,สุกร
2018-09-28,ไก่เนื้อ,ประเทศ,,36.26,36260.0,ปศุสัตว์,ไก่เนื้อ
2018-09-28,ไข่ไก่,ประเทศ,281.69,2.25352,2253.52,ปศุสัตว์,ไข่ไก่
2018-09-28,กุ้ง,ประเทศ,,127.81,127810.0,ประมง,กุ้ง
2018-09-28,ทุเรียน,ประเทศ,,65.0,65000.0,ไม้ผล,ทุเรียน
2018-09-28,เงาะ,ประเทศ,,18.0,18000.0,ไม้ผล,เงาะ
2018-09-28,ลองกอง,ประเทศ,,12.93,12930.0,ไม้ผล,ลองกอง
2018-10-05,ข้าวหอมมะลิ,ประเทศ,,14.86789,14867.89,พืชไร่,ข้าว
2018-10-05,ข้าวปทุมธานี,ประเทศ,,10.05634,10056.34,พืชไร่,ข้าว
2018-10-05,ข้าวเจ้าอื่น,ประเทศ,,7.61166,7611.66,พืชไร่,ข้าว
2018-10-05,ข้าวเหนียว,ประเทศ,,8.89919,8899.19,พืชไร่,ข้าว
2018-10-05,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,6.77,6770.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2018-10-05,มันสำปะหลัง,ประเทศ,,2.56,2560.0,พืชไร่,มันสำปะหลัง
2018-10-05,สับปะรดโรงงาน,ประเทศ,,3.53,3530.0,พืชไร่,สับปะรดโรงงาน
2018-10-05,ปาล์มน้ำมัน,ประเทศ,,2.83,2830.0,พืชยืนต้น,ปาล์มน้ำมัน
2018-10-05,มะพร้าว,ประเทศ,462.87,3.70296,3702.96,พืชยืนต้น,มะพร้าว
2018-10-05,ยางพารา,ประเทศ,,39.54,39540.0,พืชยืนต้น,ยางพารา
2018-10-05,ลำไย,ประเทศ,,29.5,29500.0,ไม้ผล,ลำไย
2018-10-05,สุกร,ประเทศ,,59.64,59640.0,ปศุสัตว์,สุกร
2018-10-05,ไก่เนื้อ,ประเทศ,,36.25,36250.0,ปศุสัตว์,ไก่เนื้อ
2018-10-05,ไข่ไก่,ประเทศ,276.06,2.20848,2208.48,ปศุสัตว์,ไข่ไก่
2018-10-05,กุ้ง,ประเทศ,,130.0,130000.0,ประมง,กุ้ง
2018-10-05,เงาะ,ประเทศ,,25.0,25000.0,ไม้ผล,เงาะ
2018-10-05,ลองกอง,ประเทศ,,15.67,15670.0,ไม้ผล,ลองกอง
2018-10-12,ข้าวหอมมะลิ,ประเทศ,,14.845,14845.0,พืชไร่,ข้าว
2018-10-12,ข้าวปทุมธานี,ประเทศ,,10.05634,10056.34,พืชไร่,ข้าว
2018-10-12,ข้าวเจ้าอื่น,ประเทศ,,7.579,7579.0,พืชไร่,ข้าว
2018-10-12,ข้าวเหนียว,ประเทศ,,8.8947,8894.7,พืชไร่,ข้าว
2018-10-12,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,7.21,7210.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2018-10-12,มันสำปะหลัง,ประเทศ,,2.56,2560.0,พืชไร่,มันสำปะหลัง
2018-10-12,สับปะรดโรงงาน,ประเทศ,,3.31,3310.0,พืชไร่,สับปะรดโรงงาน
2018-10-12,ปาล์มน้ำมัน,ประเทศ,,2.8,2800.0,พืชยืนต้น,ปาล์มน้ำมัน
2018-10-12,มะพร้าว,ประเทศ,467.15,3.7371999999999996,3737.2,พืชยืนต้น,มะพร้าว
2018-10-12,ยางพารา,ประเทศ,,40.17,40170.0,พืชยืนต้น,ยางพารา
2018-10-12,ลำไย,ประเทศ,,29.5,29500.0,ไม้ผล,ลำไย
2018-10-12,สุกร,ประเทศ,,59.14,59140.0,ปศุสัตว์,สุกร
2018-10-12,ไก่เนื้อ,ประเทศ,,36.25,36250.0,ปศุสัตว์,ไก่เนื้อ
2018-10-12,ไข่ไก่,ประเทศ,264.09,2.11272,2112.72,ปศุสัตว์,ไข่ไก่
2018-10-12,กุ้ง,ประเทศ,,134.84,134840.0,ประมง,กุ้ง
2018-10-12,เงาะ,ประเทศ,,25.0,25000.0,ไม้ผล,เงาะ
2018-10-12,ลองกอง,ประเทศ,,19.59,19590.0,ไม้ผล,ลองกอง
2018-10-19,ข้าวหอมมะลิ,ประเทศ,,14.82535,14825.35,พืชไร่,ข้าว
2018-10-19,ข้าวปทุมธานี,ประเทศ,,10.05634,10056.34,พืชไร่,ข้าว
2018-10-19,ข้าวเจ้าอื่น,ประเทศ,,7.60092,7600.92,พืชไร่,ข้าว
2018-10-19,ข้าวเหนียว,ประเทศ,,8.88083,8880.83,พืชไร่,ข้าว
2018-10-19,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,7.35,7350.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2018-10-19,มันสำปะหลัง,ประเทศ,,2.57,2570.0,พืชไร่,มันสำปะหลัง
2018-10-19,สับปะรดโรงงาน,ประเทศ,,3.28,3280.0,พืชไร่,สับปะรดโรงงาน
2018-10-19,ปาล์มน้ำมัน,ประเทศ,,2.8,2800.0,พืชยืนต้น,ปาล์มน้ำมัน
2018-10-19,มะพร้าว,ประเทศ,480.88,3.84704,3847.04,พืชยืนต้น,มะพร้าว
2018-10-19,ยางพารา,ประเทศ,,39.44,39440.0,พืชยืนต้น,ยางพารา
2018-10-19,ลำไย,ประเทศ,,29.5,29500.0,ไม้ผล,ลำไย
2018-10-19,สุกร,ประเทศ,,59.32,59320.0,ปศุสัตว์,สุกร
2018-10-19,ไก่เนื้อ,ประเทศ,,36.33,36330.0,ปศุสัตว์,ไก่เนื้อ
2018-10-19,ไข่ไก่,ประเทศ,238.56,1.90848,1908.48,ปศุสัตว์,ไข่ไก่
2018-10-19,กุ้ง,ประเทศ,,129.64,129639.99999999999,ประมง,กุ้ง
2018-10-19,เงาะ,ประเทศ,,30.0,30000.0,ไม้ผล,เงาะ
2018-10-19,ลองกอง,ประเทศ,,21.38,21380.0,ไม้ผล,ลองกอง
2018-10-26,ข้าวหอมมะลิ,ประเทศ,,14.921,14921.0,พืชไร่,ข้าว
2018-10-26,ข้าวปทุมธานี,ประเทศ,,10.05632,10056.32,พืชไร่,ข้าว
2018-10-26,ข้าวเจ้าอื่น,ประเทศ,,7.773689999999999,7773.69,พืชไร่,ข้าว
2018-10-26,ข้าวเหนียว,ประเทศ,,8.91165,8911.65,พืชไร่,ข้าว
2018-10-26,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,7.57,7570.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2018-10-26,มันสำปะหลัง,ประเทศ,,2.6,2600.0,พืชไร่,มันสำปะหลัง
2018-10-26,สับปะรดโรงงาน,ประเทศ,,3.27,3270.0,พืชไร่,สับปะรดโรงงาน
2018-10-26,ปาล์มน้ำมัน,ประเทศ,,2.88,2880.0,พืชยืนต้น,ปาล์มน้ำมัน
2018-10-26,มะพร้าว,ประเทศ,521.39,4.17112,4171.12,พืชยืนต้น,มะพร้าว
2018-10-26,ยางพารา,ประเทศ,,39.78,39780.0,พืชยืนต้น,ยางพารา
2018-10-26,ลำไย,ประเทศ,,31.46,31460.0,ไม้ผล,ลำไย
2018-10-26,สุกร,ประเทศ,,59.83,59830.0,ปศุสัตว์,สุกร
2018-10-26,ไก่เนื้อ,ประเทศ,,36.34,36340.0,ปศุสัตว์,ไก่เนื้อ
2018-10-26,ไข่ไก่,ประเทศ,239.19,1.9135199999999999,1913.52,ปศุสัตว์,ไข่ไก่
2018-10-26,กุ้ง,ประเทศ,,128.43,128430.0,ประมง,กุ้ง
2018-10-26,เงาะ,ประเทศ,,30.0,30000.0,ไม้ผล,เงาะ
2018-10-26,ลองกอง,ประเทศ,,28.26,28260.0,ไม้ผล,ลองกอง
2018-11-02,ข้าวหอมมะลิ,ประเทศ,,15.191799999999999,15191.8,พืชไร่,ข้าว
2018-11-02,ข้าวปทุมธานี,ประเทศ,,8.81724,8817.24,พืชไร่,ข้าว
2018-11-02,ข้าวเจ้าอื่น,ประเทศ,,7.768140000000001,7768.14,พืชไร่,ข้าว
2018-11-02,ข้าวเหนียว,ประเทศ,,8.882790000000002,8882.79,พืชไร่,ข้าว
2018-11-02,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,7.95,7950.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2018-11-02,มันสำปะหลัง,ประเทศ,,2.52,2520.0,พืชไร่,มันสำปะหลัง
2018-11-02,สับปะรดโรงงาน,ประเทศ,,3.1,3100.0,พืชไร่,สับปะรดโรงงาน
2018-11-02,ปาล์มน้ำมัน,ประเทศ,,2.91,2910.0,พืชยืนต้น,ปาล์มน้ำมัน
2018-11-02,มะพร้าว,ประเทศ,523.07,4.18456,4184.56,พืชยืนต้น,มะพร้าว
2018-11-02,ยางพารา,ประเทศ,,38.85,38850.0,พืชยืนต้น,ยางพารา
2018-11-02,ลำไย,ประเทศ,,31.46,31460.0,ไม้ผล,ลำไย
2018-11-02,สุกร,ประเทศ,,60.3,60300.0,ปศุสัตว์,สุกร
2018-11-02,ไก่เนื้อ,ประเทศ,,36.36,36360.0,ปศุสัตว์,ไก่เนื้อ
2018-11-02,ไข่ไก่,ประเทศ,239.82,1.91856,1918.56,ปศุสัตว์,ไข่ไก่
2018-11-02,กุ้ง,ประเทศ,,132.4,132400.0,ประมง,กุ้ง
2018-11-02,เงาะ,ประเทศ,,30.0,30000.0,ไม้ผล,เงาะ
2018-11-02,ลองกอง,ประเทศ,,29.21,29210.0,ไม้ผล,ลองกอง
2018-11-09,ข้าวหอมมะลิ,ประเทศ,,15.77027,15770.27,พืชไร่,ข้าว
2018-11-09,ข้าวปทุมธานี,ประเทศ,,9.45474,9454.74,พืชไร่,ข้าว
2018-11-09,ข้าวเจ้าอื่น,ประเทศ,,8.1405,8140.5,พืชไร่,ข้าว
2018-11-09,ข้าวเหนียว,ประเทศ,,9.33455,9334.55,พืชไร่,ข้าว
2018-11-09,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,8.25,8250.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2018-11-09,มันสำปะหลัง,ประเทศ,,2.44,2440.0,พืชไร่,มันสำปะหลัง
2018-11-09,สับปะรดโรงงาน,ประเทศ,,2.85,2850.0,พืชไร่,สับปะรดโรงงาน
2018-11-09,ปาล์มน้ำมัน,ประเทศ,,2.7,2700.0,พืชยืนต้น,ปาล์มน้ำมัน
2018-11-09,มะพร้าว,ประเทศ,554.74,4.43792,4437.92,พืชยืนต้น,มะพร้าว
2018-11-09,ยางพารา,ประเทศ,,37.45,37450.0,พืชยืนต้น,ยางพารา
2018-11-09,ลำไย,ประเทศ,,31.17,31170.0,ไม้ผล,ลำไย
2018-11-09,สุกร,ประเทศ,,60.38,60380.0,ปศุสัตว์,สุกร
2018-11-09,ไก่เนื้อ,ประเทศ,,36.4,36400.0,ปศุสัตว์,ไก่เนื้อ
2018-11-09,ไข่ไก่,ประเทศ,269.58,2.15664,2156.64,ปศุสัตว์,ไข่ไก่
2018-11-09,กุ้ง,ประเทศ,,136.85,136850.0,ประมง,กุ้ง
2018-11-09,เงาะ,ประเทศ,,30.0,30000.0,ไม้ผล,เงาะ
2018-11-09,ลองกอง,ประเทศ,,20.0,20000.0,ไม้ผล,ลองกอง
2018-11-16,ข้าวหอมมะลิ,ประเทศ,,15.243799999999998,15243.8,พืชไร่,ข้าว
2018-11-16,ข้าวปทุมธานี,ประเทศ,,9.57474,9574.74,พืชไร่,ข้าว
2018-11-16,ข้าวเจ้าอื่น,ประเทศ,,8.00179,8001.79,พืชไร่,ข้าว
2018-11-16,ข้าวเหนียว,ประเทศ,,9.438229999999999,9438.23,พืชไร่,ข้าว
2018-11-16,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,8.37,8370.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2018-11-16,มันสำปะหลัง,ประเทศ,,2.42,2420.0,พืชไร่,มันสำปะหลัง
